湯上,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆかみ,ユカミ,ユカミ
湯上谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆがみだに,ユガミダニ,ユガミダニ
由木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆき,ユキ,ユキ
有木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆき,ユキ,ユキ
熊木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆき,ユキ,ユキ
行方,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきかた,ユキカタ,ユキカタ
行木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきき,ユキキ,ユキキ
行沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきざわ,ユキザワ,ユキザワ
幸重,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきしげ,ユキシゲ,ユキシゲ
雪下,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきした,ユキシタ,ユキシタ
幸城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきしろ,ユキシロ,ユキシロ
雪印,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきじるし,ユキジルシ,ユキジルシ
行友,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきとも,ユキトモ,ユキトモ
幸長,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきなが,ユキナガ,ユキナガ
雪野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきの,ユキノ,ユキノ
行徳,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきのり,ユキノリ,ユキノリ
行松,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきまつ,ユキマツ,ユキマツ
幸村,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきむら,ユキムラ,ユキムラ
雪村,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆきむら,ユキムラ,ユキムラ
由木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆぎ,ユギ,ユギ
弓家田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆげた,ユゲタ,ユゲタ
湯澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆさわ,ユサワ,ユサワ
弓座,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆざ,ユザ,ユザ
湯尻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆじり,ユジリ,ユジリ
譲原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆずはら,ユズハラ,ユズハラ
湯瀬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆぜ,ユゼ,ユゼ
豊山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆたかやま,ユタカヤマ,ユタカヤマ
由月,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆづき,ユヅキ,ユヅキ
弓月,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆづき,ユヅキ,ユヅキ
湯ノ岳,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆのたけ,ユノタケ,ユノタケ
湯之元,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆのもと,ユノモト,ユノモト
由比,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆひ,ユヒ,ユヒ
由布,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆふ,ユフ,ユフ
湯布院,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆふいん,ユフイン,ユフイン
由布岳,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆふだけ,ユフダケ,ユフダケ
湯船,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆふね,ユフネ,ユフネ
湯舟,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆふね,ユフネ,ユフネ
遊馬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆま,ユマ,ユマ
弓,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみ,ユミ,ユミ
弓枝,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみえだ,ユミエダ,ユミエダ
弓岡,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみおか,ユミオカ,ユミオカ
弓田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみだ,ユミダ,ユミダ
弓月,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみづき,ユミヅキ,ユミヅキ
弓長,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみなが,ユミナガ,ユミナガ
弓谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみや,ユミヤ,ユミヤ
弓矢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみや,ユミヤ,ユミヤ
弓吉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆみよし,ユミヨシ,ユミヨシ
夢園,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆめぞの,ユメゾノ,ユメゾノ
夢枕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆめまくら,ユメマクラ,ユメマクラ
百合草,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆりくさ,ユリクサ,ユリクサ
百合口,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆりぐち,ユリグチ,ユリグチ
読谷山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆんたんざ,ユンタンザ,ユンタンザ
弓場,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ゆんば,ユンバ,ユンバ
四日市,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よっかいち,ヨッカイチ,ヨッカイチ
四ッ橋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よっばし,ヨッバシ,ヨッバシ
嘉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よい,ヨイ,ヨイ
与市,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よいち,ヨイチ,ヨイチ
楊,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よう,ヨウ,ヨウ
葉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よう,ヨウ,ヨウ
八日市,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようかいち,ヨウカイチ,ヨウカイチ
陽川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようかわ,ヨウカワ,ヨウカワ
鷹山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようざん,ヨウザン,ヨウザン
幼主,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようしゅ,ヨウシュ,ヨウシュ
用土,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようど,ヨウド,ヨウド
容堂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようどう,ヨウドウ,ヨウドウ
養老,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ようろう,ヨウロウ,ヨウロウ
与川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よがわ,ヨガワ,ヨガワ
與儀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よぎ,ヨギ,ヨギ
四倉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よくら,ヨクラ,ヨクラ
横打,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこうち,ヨコウチ,ヨコウチ
横木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこき,ヨコキ,ヨコキ
横須賀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこすか,ヨコスカ,ヨコスカ
与古田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこた,ヨコタ,ヨコタ
横竹,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこたけ,ヨコタケ,ヨコタケ
横池,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこち,ヨコチ,ヨコチ
横平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこひら,ヨコヒラ,ヨコヒラ
横堀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこほり,ヨコホリ,ヨコホリ
横枕,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこまくら,ヨコマクラ,ヨコマクラ
横峯,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よこみね,ヨコミネ,ヨコミネ
余語,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よご,ヨゴ,ヨゴ
餘吾,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よご,ヨゴ,ヨゴ
余吾,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よご,ヨゴ,ヨゴ
余合,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よご,ヨゴ,ヨゴ
余合,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よごう,ヨゴウ,ヨゴウ
與座,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よざ,ヨザ,ヨザ
吉朝,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしあさ,ヨシアサ,ヨシアサ
吉荒,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしあら,ヨシアラ,ヨシアラ
吉泉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしいずみ,ヨシイズミ,ヨシイズミ
葭内,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしうち,ヨシウチ,ヨシウチ
吉内,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしうち,ヨシウチ,ヨシウチ
芦浦,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしうら,ヨシウラ,ヨシウラ
善岡,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしおか,ヨシオカ,ヨシオカ
芳鐘,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしかね,ヨシカネ,ヨシカネ
義兼,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしかね,ヨシカネ,ヨシカネ
良川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしかわ,ヨシカワ,ヨシカワ
由川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしかわ,ヨシカワ,ヨシカワ
芦川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしかわ,ヨシカワ,ヨシカワ
吉賀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしが,ヨシガ,ヨシガ
吉垣,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしがき,ヨシガキ,ヨシガキ
芳城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしき,ヨシキ,ヨシキ
吉清,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしきよ,ヨシキヨ,ヨシキヨ
吉國,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしくに,ヨシクニ,ヨシクニ
吉国,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしくに,ヨシクニ,ヨシクニ
吉越,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしごえ,ヨシゴエ,ヨシゴエ
吉津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしず,ヨシズ,ヨシズ
芳住,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしずみ,ヨシズミ,ヨシズミ
吉薗,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしぞの,ヨシゾノ,ヨシゾノ
慶田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしだ,ヨシダ,ヨシダ
吉田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしだ゛,ヨシダ゛,ヨシダ゛
吉鶴,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしつる,ヨシツル,ヨシツル
吉徳,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしとく,ヨシトク,ヨシトク
吉留,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしどめ,ヨシドメ,ヨシドメ
義央,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしなか,ヨシナカ,ヨシナカ
芳永,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしなが,ヨシナガ,ヨシナガ
慶永,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしなが,ヨシナガ,ヨシナガ
芳長,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしなが,ヨシナガ,ヨシナガ
葭原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしはら,ヨシハラ,ヨシハラ
良原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしはら,ヨシハラ,ヨシハラ
葭葉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしば,ヨシバ,ヨシバ
吉葉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしば,ヨシバ,ヨシバ
吉場,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしば,ヨシバ,ヨシバ
吉羽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしば,ヨシバ,ヨシバ
吉橋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしばし,ヨシバシ,ヨシバシ
善平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしひら,ヨシヒラ,ヨシヒラ
吉平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしひら,ヨシヒラ,ヨシヒラ
吉部,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしべ,ヨシベ,ヨシベ
与島,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしま,ヨシマ,ヨシマ
吉間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしま,ヨシマ,ヨシマ
義間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしま,ヨシマ,ヨシマ
吉味,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしみ,ヨシミ,ヨシミ
能村,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしむら,ヨシムラ,ヨシムラ
善村,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしむら,ヨシムラ,ヨシムラ
義,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしむら,ヨシムラ,ヨシムラ
良元,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしもと,ヨシモト,ヨシモト
由本,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしもと,ヨシモト,ヨシモト
義本,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしもと,ヨシモト,ヨシモト
喜元,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしもと,ヨシモト,ヨシモト
善盛,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしもり,ヨシモリ,ヨシモリ
吉谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしや,ヨシヤ,ヨシヤ
由陸,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしりく,ヨシリク,ヨシリク
吉和,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしわ,ヨシワ,ヨシワ
葭原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしわら,ヨシワラ,ヨシワラ
艶原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よしわら,ヨシワラ,ヨシワラ
四條稔,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よじょう,ヨジョウ,ヨジョウ
四條,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よじょう,ヨジョウ,ヨジョウ
四条,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よじょう,ヨジョウ,ヨジョウ
四瀬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせ,ヨセ,ヨセ
与世里,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせざと,ヨセザト,ヨセザト
与世田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせだ,ヨセダ,ヨセダ
與世原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせはら,ヨセハラ,ヨセハラ
与世原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせはら,ヨセハラ,ヨセハラ
与世平,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせひら,ヨセヒラ,ヨセヒラ
与世山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よせやま,ヨセヤマ,ヨセヤマ
四十宮,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よそみや,ヨソミヤ,ヨソミヤ
四十山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よそやま,ヨソヤマ,ヨソヤマ
余谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よたに,ヨタニ,ヨタニ
四街道,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よつかいどう,ヨツカイドウ,ヨツカイドウ
四倉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よつくら,ヨツクラ,ヨツクラ
四辻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よつつじ,ヨツツジ,ヨツツジ
四宮,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よつみや,ヨツミヤ,ヨツミヤ
肆矢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よつや,ヨツヤ,ヨツヤ
四ツ谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よつや,ヨツヤ,ヨツヤ
四十,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よと,ヨト,ヨト
淀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よど,ヨド,ヨド
淀君,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よどぎみ,ヨドギミ,ヨドギミ
淀屋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よどや,ヨドヤ,ヨドヤ
米内山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よないやま,ヨナイヤマ,ヨナイヤマ
代永,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなが,ヨナガ,ヨナガ
世永,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなが,ヨナガ,ヨナガ
世名城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなしろ,ヨナシロ,ヨナシロ
与那城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなしろ,ヨナシロ,ヨナシロ
世姓城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなしろ,ヨナシロ,ヨナシロ
與那覇,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなは,ヨナハ,ヨナハ
与那嶺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よなみね,ヨナミネ,ヨナミネ
米,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よね,ヨネ,ヨネ
米根,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よね,ヨネ,ヨネ
米今,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねいま,ヨネイマ,ヨネイマ
米蔵,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねくら,ヨネクラ,ヨネクラ
米崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねざき,ヨネザキ,ヨネザキ
米里,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねざと,ヨネザト,ヨネザト
米島,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねしま,ヨネシマ,ヨネシマ
米嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねじま,ヨネジマ,ヨネジマ
米島,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねじま,ヨネジマ,ヨネジマ
米須,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねす,ヨネス,ヨネス
米中,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねなか,ヨネナカ,ヨネナカ
米屋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よねや,ヨネヤ,ヨネヤ
余野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よの,ヨノ,ヨノ
呼続,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よびつき,ヨビツキ,ヨビツキ
饒辺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よへん,ヨヘン,ヨヘン
余間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よま,ヨマ,ヨマ
山田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よまだ,ヨマダ,ヨマダ
蓬田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よもぎだ,ヨモギダ,ヨモギダ
四方田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よもた,ヨモタ,ヨモタ
四方田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よもだ,ヨモダ,ヨモダ
世保,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よやす,ヨヤス,ヨヤス
代々木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よよぎ,ヨヨギ,ヨヨギ
与良,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よら,ヨラ,ヨラ
夜梨,-1,-1,10000,名詞,固有名詞,人名,性,*,*,より,ヨリ,ヨリ
寄川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よりかわ,ヨリカワ,ヨリカワ
頼末,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よりすえ,ヨリスエ,ヨリスエ
寄田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よりた,ヨリタ,ヨリタ
依田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よりた,ヨリタ,ヨリタ
寄松,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よりまつ,ヨリマツ,ヨリマツ
万木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よるき,ヨルキ,ヨルキ
万田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よろずだ,ヨロズダ,ヨロズダ
四条,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よんじょう,ヨンジョウ,ヨンジョウ
四亭,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よんてい,ヨンテイ,ヨンテイ
四戸,-1,-1,10000,名詞,固有名詞,人名,性,*,*,よんのへ,ヨンノヘ,ヨンノヘ
頼,-1,-1,10000,名詞,固有名詞,人名,性,*,*,らい,ライ,ライ
羅門,-1,-1,10000,名詞,固有名詞,人名,性,*,*,らもん,ラモン,ラモン
嵐山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,らんざん,ランザン,ランザン
乱橋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,らんばし,ランバシ,ランバシ
欄豹,-1,-1,10000,名詞,固有名詞,人名,性,*,*,らんぴょ,ランピョ,ランピョ
李,-1,-1,10000,名詞,固有名詞,人名,性,*,*,り,リ,リ
刔,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅう,リュウ,リュウ
劉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅう,リュウ,リュウ
竜谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうこく,リュウコク,リュウコク
龍崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうざき,リュウザキ,リュウザキ
竜神,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうじん,リュウジン,リュウジン
竜造寺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうぞうじ,リュウゾウジ,リュウゾウジ
竜田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうた,リュウタ,リュウタ
竜童,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうどう,リュウドウ,リュウドウ
龍野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうの,リュウノ,リュウノ
竜野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りゅうの,リュウノ,リュウノ
梁,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りょう,リョウ,リョウ
両角,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りょうかど,リョウカド,リョウカド
領木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りょうき,リョウキ,リョウキ
領塚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りょうづか,リョウヅカ,リョウヅカ
立教,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りっきょう,リッキョウ,リッキョウ
栗東,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りっとう,リットウ,リットウ
力石,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りきし,リキシ,リキシ
力田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りきた,リキタ,リキタ
力武,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りきたけ,リキタケ,リキタケ
陸,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りく,リク,リク
陸川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りくがわ,リクガワ,リクガワ
栗,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りち,リチ,リチ
里津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りつ,リツ,リツ
理津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りつ,リツ,リツ
利津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りつ,リツ,リツ
栗,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りつ,リツ,リツ
栗山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りつざん,リツザン,リツザン
立命館,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りつめいかん,リツメイカン,リツメイカン
林,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りん,リン,リン
林見,-1,-1,10000,名詞,固有名詞,人名,性,*,*,りんみ,リンミ,リンミ
類家,-1,-1,10000,名詞,固有名詞,人名,性,*,*,るいけ,ルイケ,ルイケ
治田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,るだ,ルダ,ルダ
璃,-1,-1,10000,名詞,固有名詞,人名,性,*,*,るり,ルリ,ルリ
令湖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,れいこ,レイコ,レイコ
麗文,-1,-1,10000,名詞,固有名詞,人名,性,*,*,れいぶん,レイブン,レイブン
礼部,-1,-1,10000,名詞,固有名詞,人名,性,*,*,れいべ,レイベ,レイベ
蓮台寺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,れんだいじ,レンダイジ,レンダイジ
蓮舫,-1,-1,10000,名詞,固有名詞,人名,性,*,*,れんほう,レンホウ,レンホウ
盧,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ろ,ロ,ロ
呂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ろ,ロ,ロ
六本木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ろっぽんぎ,ロッポンギ,ロッポンギ
良弁,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ろうべん,ロウベン,ロウベン
六川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ろくがわ,ロクガワ,ロクガワ
六嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ろくしま,ロクシマ,ロクシマ
和寒,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わっさむ,ワッサム,ワッサム
輪厚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わっつ,ワッツ,ワッツ
輪厚,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わあつ,ワアツ,ワアツ
河池,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わいけ,ワイケ,ワイケ
和井田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わいた,ワイタ,ワイタ
和賀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わか,ワカ,ワカ
若生,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかい,ワカイ,ワカイ
若色,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかいろ,ワカイロ,ワカイロ
若生,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかう,ワカウ,ワカウ
若梅,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかうめ,ワカウメ,ワカウメ
若生,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかお,ワカオ,ワカオ
若嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかしま,ワカシマ,ワカシマ
若島津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかしまづ,ワカシマヅ,ワカシマヅ
若園,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかぞの,ワカゾノ,ワカゾノ
若田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,わかた,ワカタ,ワカタ
